numero_experimento;dataset;estructura_de_datos;cantidad_consultas;tiempo_ejecucion_us
18;auspol2019;OpenHash_ScreenName;90000;11493
18;auspol2019;OpenHash_ScreenName;100000;12562
18;auspol2019;OpenHash_ScreenName;110000;13888
18;auspol2019;OpenHash_ScreenName;120000;15113
18;auspol2019;OpenHash_ScreenName;130000;16281
18;auspol2019;OpenHash_ScreenName;130449;16344
18;auspol2019;ClosedHash_Linear_UserID;10000;112
18;auspol2019;ClosedHash_Linear_UserID;20000;248
18;auspol2019;ClosedHash_Linear_UserID;30000;396
18;auspol2019;ClosedHash_Linear_UserID;40000;535
18;auspol2019;ClosedHash_Linear_UserID;50000;674
18;auspol2019;ClosedHash_Linear_UserID;60000;807
18;auspol2019;ClosedHash_Linear_UserID;70000;919
18;auspol2019;ClosedHash_Linear_UserID;80000;1023
18;auspol2019;ClosedHash_Linear_UserID;90000;1130
18;auspol2019;ClosedHash_Linear_UserID;100000;1229
18;auspol2019;ClosedHash_Linear_UserID;110000;1398
18;auspol2019;ClosedHash_Linear_UserID;120000;1541
18;auspol2019;ClosedHash_Linear_UserID;130000;1670
18;auspol2019;ClosedHash_Linear_UserID;130449;1679
18;auspol2019;ClosedHash_Linear_ScreenName;10000;1045
18;auspol2019;ClosedHash_Linear_ScreenName;20000;2160
18;auspol2019;ClosedHash_Linear_ScreenName;30000;3276
18;auspol2019;ClosedHash_Linear_ScreenName;40000;4409
18;auspol2019;ClosedHash_Linear_ScreenName;50000;5526
18;auspol2019;ClosedHash_Linear_ScreenName;60000;6658
18;auspol2019;ClosedHash_Linear_ScreenName;70000;7767
18;auspol2019;ClosedHash_Linear_ScreenName;80000;8974
18;auspol2019;ClosedHash_Linear_ScreenName;90000;10177
18;auspol2019;ClosedHash_Linear_ScreenName;100000;11296
18;auspol2019;ClosedHash_Linear_ScreenName;110000;12582
18;auspol2019;ClosedHash_Linear_ScreenName;120000;13777
18;auspol2019;ClosedHash_Linear_ScreenName;130000;14912
18;auspol2019;ClosedHash_Linear_ScreenName;130449;14969
18;auspol2019;ClosedHash_Quad_UserID;10000;204
18;auspol2019;ClosedHash_Quad_UserID;20000;386
18;auspol2019;ClosedHash_Quad_UserID;30000;543
18;auspol2019;ClosedHash_Quad_UserID;40000;695
18;auspol2019;ClosedHash_Quad_UserID;50000;859
18;auspol2019;ClosedHash_Quad_UserID;60000;1002
18;auspol2019;ClosedHash_Quad_UserID;70000;1120
18;auspol2019;ClosedHash_Quad_UserID;80000;1226
18;auspol2019;ClosedHash_Quad_UserID;90000;1333
18;auspol2019;ClosedHash_Quad_UserID;100000;1433
18;auspol2019;ClosedHash_Quad_UserID;110000;1576
18;auspol2019;ClosedHash_Quad_UserID;120000;1698
18;auspol2019;ClosedHash_Quad_UserID;130000;1812
18;auspol2019;ClosedHash_Quad_UserID;130449;1819
18;auspol2019;ClosedHash_Quad_ScreenName;10000;1370
18;auspol2019;ClosedHash_Quad_ScreenName;20000;2530
18;auspol2019;ClosedHash_Quad_ScreenName;30000;3574
18;auspol2019;ClosedHash_Quad_ScreenName;40000;4636
18;auspol2019;ClosedHash_Quad_ScreenName;50000;5651
18;auspol2019;ClosedHash_Quad_ScreenName;60000;6668
18;auspol2019;ClosedHash_Quad_ScreenName;70000;7648
18;auspol2019;ClosedHash_Quad_ScreenName;80000;8620
18;auspol2019;ClosedHash_Quad_ScreenName;90000;9596
18;auspol2019;ClosedHash_Quad_ScreenName;100000;10639
18;auspol2019;ClosedHash_Quad_ScreenName;110000;11711
18;auspol2019;ClosedHash_Quad_ScreenName;120000;12738
18;auspol2019;ClosedHash_Quad_ScreenName;130000;13740
18;auspol2019;ClosedHash_Quad_ScreenName;130449;13790
18;auspol2019;ClosedHash_Double_UserID;10000;112
18;auspol2019;ClosedHash_Double_UserID;20000;252
18;auspol2019;ClosedHash_Double_UserID;30000;395
18;auspol2019;ClosedHash_Double_UserID;40000;539
18;auspol2019;ClosedHash_Double_UserID;50000;683
18;auspol2019;ClosedHash_Double_UserID;60000;822
18;auspol2019;ClosedHash_Double_UserID;70000;941
18;auspol2019;ClosedHash_Double_UserID;80000;1051
18;auspol2019;ClosedHash_Double_UserID;90000;1163
18;auspol2019;ClosedHash_Double_UserID;100000;1269
18;auspol2019;ClosedHash_Double_UserID;110000;1447
18;auspol2019;ClosedHash_Double_UserID;120000;1602
18;auspol2019;ClosedHash_Double_UserID;130000;1744
18;auspol2019;ClosedHash_Double_UserID;130449;1755
18;auspol2019;ClosedHash_Double_ScreenName;10000;1069
18;auspol2019;ClosedHash_Double_ScreenName;20000;2240
18;auspol2019;ClosedHash_Double_ScreenName;30000;3390
18;auspol2019;ClosedHash_Double_ScreenName;40000;4587
18;auspol2019;ClosedHash_Double_ScreenName;50000;5789
18;auspol2019;ClosedHash_Double_ScreenName;60000;6972
18;auspol2019;ClosedHash_Double_ScreenName;70000;8075
18;auspol2019;ClosedHash_Double_ScreenName;80000;9139
18;auspol2019;ClosedHash_Double_ScreenName;90000;10224
18;auspol2019;ClosedHash_Double_ScreenName;100000;11271
18;auspol2019;ClosedHash_Double_ScreenName;110000;12537
18;auspol2019;ClosedHash_Double_ScreenName;120000;13728
18;auspol2019;ClosedHash_Double_ScreenName;130000;14870
18;auspol2019;ClosedHash_Double_ScreenName;130449;14934
19;auspol2019;STL_UnorderedMap_UserID;10000;850
19;auspol2019;STL_UnorderedMap_UserID;20000;1581
19;auspol2019;STL_UnorderedMap_UserID;30000;2031
19;auspol2019;STL_UnorderedMap_UserID;40000;2478
19;auspol2019;STL_UnorderedMap_UserID;50000;3239
19;auspol2019;STL_UnorderedMap_UserID;60000;3651
19;auspol2019;STL_UnorderedMap_UserID;70000;3930
19;auspol2019;STL_UnorderedMap_UserID;80000;4216
19;auspol2019;STL_UnorderedMap_UserID;90000;4492
19;auspol2019;STL_UnorderedMap_UserID;100000;4781
19;auspol2019;STL_UnorderedMap_UserID;110000;5249
19;auspol2019;STL_UnorderedMap_UserID;120000;5647
19;auspol2019;STL_UnorderedMap_UserID;130000;6034
19;auspol2019;STL_UnorderedMap_UserID;130449;6058
19;auspol2019;STL_UnorderedMap_ScreenName;10000;1249
19;auspol2019;STL_UnorderedMap_ScreenName;20000;2400
19;auspol2019;STL_UnorderedMap_ScreenName;30000;3213
19;auspol2019;STL_UnorderedMap_ScreenName;40000;4031
19;auspol2019;STL_UnorderedMap_ScreenName;50000;5178
19;auspol2019;STL_UnorderedMap_ScreenName;60000;5944
19;auspol2019;STL_UnorderedMap_ScreenName;70000;6527
19;auspol2019;STL_UnorderedMap_ScreenName;80000;7094
19;auspol2019;STL_UnorderedMap_ScreenName;90000;7609
19;auspol2019;STL_UnorderedMap_ScreenName;100000;8149
19;auspol2019;STL_UnorderedMap_ScreenName;110000;8971
19;auspol2019;STL_UnorderedMap_ScreenName;120000;9835
19;auspol2019;STL_UnorderedMap_ScreenName;130000;10588
19;auspol2019;STL_UnorderedMap_ScreenName;130449;10629
19;auspol2019;OpenHash_UserID;10000;562
19;auspol2019;OpenHash_UserID;20000;1051
19;auspol2019;OpenHash_UserID;30000;1418
19;auspol2019;OpenHash_UserID;40000;1798
19;auspol2019;OpenHash_UserID;50000;2136
19;auspol2019;OpenHash_UserID;60000;2448
19;auspol2019;OpenHash_UserID;70000;2661
19;auspol2019;OpenHash_UserID;80000;2852
19;auspol2019;OpenHash_UserID;90000;3024
19;auspol2019;OpenHash_UserID;100000;3206
19;auspol2019;OpenHash_UserID;110000;3666
19;auspol2019;OpenHash_UserID;120000;4058
19;auspol2019;OpenHash_UserID;130000;4375
19;auspol2019;OpenHash_UserID;130449;4397
19;auspol2019;OpenHash_ScreenName;10000;1575
19;auspol2019;OpenHash_ScreenName;20000;3122
19;auspol2019;OpenHash_ScreenName;30000;4667
19;auspol2019;OpenHash_ScreenName;40000;6123
19;auspol2019;OpenHash_ScreenName;50000;7466
19;auspol2019;OpenHash_ScreenName;60000;8822
19;auspol2019;OpenHash_ScreenName;70000;9909
19;auspol2019;OpenHash_ScreenName;80000;10999
19;auspol2019;OpenHash_ScreenName;90000;12077
19;auspol2019;OpenHash_ScreenName;100000;13132
19;auspol2019;OpenHash_ScreenName;110000;14508
19;auspol2019;OpenHash_ScreenName;120000;15751
19;auspol2019;OpenHash_ScreenName;130000;16937
19;auspol2019;OpenHash_ScreenName;130449;17002
19;auspol2019;ClosedHash_Linear_UserID;10000;115
19;auspol2019;ClosedHash_Linear_UserID;20000;264
19;auspol2019;ClosedHash_Linear_UserID;30000;405
19;auspol2019;ClosedHash_Linear_UserID;40000;544
19;auspol2019;ClosedHash_Linear_UserID;50000;686
19;auspol2019;ClosedHash_Linear_UserID;60000;820
19;auspol2019;ClosedHash_Linear_UserID;70000;935
19;auspol2019;ClosedHash_Linear_UserID;80000;1041
19;auspol2019;ClosedHash_Linear_UserID;90000;1152
19;auspol2019;ClosedHash_Linear_UserID;100000;1259
19;auspol2019;ClosedHash_Linear_UserID;110000;1430
19;auspol2019;ClosedHash_Linear_UserID;120000;1576
19;auspol2019;ClosedHash_Linear_UserID;130000;1706
19;auspol2019;ClosedHash_Linear_UserID;130449;1716
19;auspol2019;ClosedHash_Linear_ScreenName;10000;1053
19;auspol2019;ClosedHash_Linear_ScreenName;20000;2168
19;auspol2019;ClosedHash_Linear_ScreenName;30000;3338
19;auspol2019;ClosedHash_Linear_ScreenName;40000;4486
19;auspol2019;ClosedHash_Linear_ScreenName;50000;5628
19;auspol2019;ClosedHash_Linear_ScreenName;60000;6770
19;auspol2019;ClosedHash_Linear_ScreenName;70000;7865
19;auspol2019;ClosedHash_Linear_ScreenName;80000;8931
19;auspol2019;ClosedHash_Linear_ScreenName;90000;10000
19;auspol2019;ClosedHash_Linear_ScreenName;100000;11043
19;auspol2019;ClosedHash_Linear_ScreenName;110000;12237
19;auspol2019;ClosedHash_Linear_ScreenName;120000;13376
19;auspol2019;ClosedHash_Linear_ScreenName;130000;14482
19;auspol2019;ClosedHash_Linear_ScreenName;130449;14537
19;auspol2019;ClosedHash_Quad_UserID;10000;201
19;auspol2019;ClosedHash_Quad_UserID;20000;380
19;auspol2019;ClosedHash_Quad_UserID;30000;537
19;auspol2019;ClosedHash_Quad_UserID;40000;691
19;auspol2019;ClosedHash_Quad_UserID;50000;843
19;auspol2019;ClosedHash_Quad_UserID;60000;986
19;auspol2019;ClosedHash_Quad_UserID;70000;1104
19;auspol2019;ClosedHash_Quad_UserID;80000;1212
19;auspol2019;ClosedHash_Quad_UserID;90000;1320
19;auspol2019;ClosedHash_Quad_UserID;100000;1421
19;auspol2019;ClosedHash_Quad_UserID;110000;1569
19;auspol2019;ClosedHash_Quad_UserID;120000;1695
19;auspol2019;ClosedHash_Quad_UserID;130000;1814
19;auspol2019;ClosedHash_Quad_UserID;130449;1823
19;auspol2019;ClosedHash_Quad_ScreenName;10000;1385
19;auspol2019;ClosedHash_Quad_ScreenName;20000;2540
19;auspol2019;ClosedHash_Quad_ScreenName;30000;3613
19;auspol2019;ClosedHash_Quad_ScreenName;40000;4659
19;auspol2019;ClosedHash_Quad_ScreenName;50000;5690
19;auspol2019;ClosedHash_Quad_ScreenName;60000;6721
19;auspol2019;ClosedHash_Quad_ScreenName;70000;7710
19;auspol2019;ClosedHash_Quad_ScreenName;80000;8690
19;auspol2019;ClosedHash_Quad_ScreenName;90000;9670
19;auspol2019;ClosedHash_Quad_ScreenName;100000;10640
19;auspol2019;ClosedHash_Quad_ScreenName;110000;11706
19;auspol2019;ClosedHash_Quad_ScreenName;120000;12730
19;auspol2019;ClosedHash_Quad_ScreenName;130000;13734
19;auspol2019;ClosedHash_Quad_ScreenName;130449;13784
19;auspol2019;ClosedHash_Double_UserID;10000;113
19;auspol2019;ClosedHash_Double_UserID;20000;253
19;auspol2019;ClosedHash_Double_UserID;30000;397
19;auspol2019;ClosedHash_Double_UserID;40000;541
19;auspol2019;ClosedHash_Double_UserID;50000;684
19;auspol2019;ClosedHash_Double_UserID;60000;824
19;auspol2019;ClosedHash_Double_UserID;70000;943
19;auspol2019;ClosedHash_Double_UserID;80000;1055
19;auspol2019;ClosedHash_Double_UserID;90000;1168
19;auspol2019;ClosedHash_Double_UserID;100000;1275
19;auspol2019;ClosedHash_Double_UserID;110000;1453
19;auspol2019;ClosedHash_Double_UserID;120000;1607
19;auspol2019;ClosedHash_Double_UserID;130000;1749
19;auspol2019;ClosedHash_Double_UserID;130449;1760
19;auspol2019;ClosedHash_Double_ScreenName;10000;1075
19;auspol2019;ClosedHash_Double_ScreenName;20000;2222
19;auspol2019;ClosedHash_Double_ScreenName;30000;3378
19;auspol2019;ClosedHash_Double_ScreenName;40000;4541
19;auspol2019;ClosedHash_Double_ScreenName;50000;5727
19;auspol2019;ClosedHash_Double_ScreenName;60000;7127
19;auspol2019;ClosedHash_Double_ScreenName;70000;8261
19;auspol2019;ClosedHash_Double_ScreenName;80000;9350
19;auspol2019;ClosedHash_Double_ScreenName;90000;10446
19;auspol2019;ClosedHash_Double_ScreenName;100000;11526
19;auspol2019;ClosedHash_Double_ScreenName;110000;12832
19;auspol2019;ClosedHash_Double_ScreenName;120000;14051
19;auspol2019;ClosedHash_Double_ScreenName;130000;15188
19;auspol2019;ClosedHash_Double_ScreenName;130449;15252
20;auspol2019;STL_UnorderedMap_UserID;10000;838
20;auspol2019;STL_UnorderedMap_UserID;20000;1535
20;auspol2019;STL_UnorderedMap_UserID;30000;1977
20;auspol2019;STL_UnorderedMap_UserID;40000;2436
20;auspol2019;STL_UnorderedMap_UserID;50000;3168
20;auspol2019;STL_UnorderedMap_UserID;60000;3581
20;auspol2019;STL_UnorderedMap_UserID;70000;3880
20;auspol2019;STL_UnorderedMap_UserID;80000;4165
20;auspol2019;STL_UnorderedMap_UserID;90000;4443
20;auspol2019;STL_UnorderedMap_UserID;100000;4701
20;auspol2019;STL_UnorderedMap_UserID;110000;5161
20;auspol2019;STL_UnorderedMap_UserID;120000;5552
20;auspol2019;STL_UnorderedMap_UserID;130000;5932
20;auspol2019;STL_UnorderedMap_UserID;130449;5956
20;auspol2019;STL_UnorderedMap_ScreenName;10000;1240
20;auspol2019;STL_UnorderedMap_ScreenName;20000;2463
20;auspol2019;STL_UnorderedMap_ScreenName;30000;3304
20;auspol2019;STL_UnorderedMap_ScreenName;40000;4178
20;auspol2019;STL_UnorderedMap_ScreenName;50000;5299
20;auspol2019;STL_UnorderedMap_ScreenName;60000;6066
20;auspol2019;STL_UnorderedMap_ScreenName;70000;6645
20;auspol2019;STL_UnorderedMap_ScreenName;80000;7223
20;auspol2019;STL_UnorderedMap_ScreenName;90000;7738
20;auspol2019;STL_UnorderedMap_ScreenName;100000;8338
20;auspol2019;STL_UnorderedMap_ScreenName;110000;9362
20;auspol2019;STL_UnorderedMap_ScreenName;120000;10131
20;auspol2019;STL_UnorderedMap_ScreenName;130000;10829
20;auspol2019;STL_UnorderedMap_ScreenName;130449;10868
20;auspol2019;OpenHash_UserID;10000;620
20;auspol2019;OpenHash_UserID;20000;1164
20;auspol2019;OpenHash_UserID;30000;1548
20;auspol2019;OpenHash_UserID;40000;1944
20;auspol2019;OpenHash_UserID;50000;2331
20;auspol2019;OpenHash_UserID;60000;2667
20;auspol2019;OpenHash_UserID;70000;2899
20;auspol2019;OpenHash_UserID;80000;3104
20;auspol2019;OpenHash_UserID;90000;3272
20;auspol2019;OpenHash_UserID;100000;3456
20;auspol2019;OpenHash_UserID;110000;3871
20;auspol2019;OpenHash_UserID;120000;4203
20;auspol2019;OpenHash_UserID;130000;4470
20;auspol2019;OpenHash_UserID;130449;4490
20;auspol2019;OpenHash_ScreenName;10000;1609
20;auspol2019;OpenHash_ScreenName;20000;3172
20;auspol2019;OpenHash_ScreenName;30000;4620
20;auspol2019;OpenHash_ScreenName;40000;6001
20;auspol2019;OpenHash_ScreenName;50000;7289
20;auspol2019;OpenHash_ScreenName;60000;8632
20;auspol2019;OpenHash_ScreenName;70000;9706
20;auspol2019;OpenHash_ScreenName;80000;10808
20;auspol2019;OpenHash_ScreenName;90000;11827
20;auspol2019;OpenHash_ScreenName;100000;12925
20;auspol2019;OpenHash_ScreenName;110000;14293
20;auspol2019;OpenHash_ScreenName;120000;15547
20;auspol2019;OpenHash_ScreenName;130000;16722
20;auspol2019;OpenHash_ScreenName;130449;16785
20;auspol2019;ClosedHash_Linear_UserID;10000;115
20;auspol2019;ClosedHash_Linear_UserID;20000;254
20;auspol2019;ClosedHash_Linear_UserID;30000;391
20;auspol2019;ClosedHash_Linear_UserID;40000;529
20;auspol2019;ClosedHash_Linear_UserID;50000;673
20;auspol2019;ClosedHash_Linear_UserID;60000;806
20;auspol2019;ClosedHash_Linear_UserID;70000;922
20;auspol2019;ClosedHash_Linear_UserID;80000;1030
20;auspol2019;ClosedHash_Linear_UserID;90000;1138
20;auspol2019;ClosedHash_Linear_UserID;100000;1245
20;auspol2019;ClosedHash_Linear_UserID;110000;1426
20;auspol2019;ClosedHash_Linear_UserID;120000;1572
20;auspol2019;ClosedHash_Linear_UserID;130000;1735
20;auspol2019;ClosedHash_Linear_UserID;130449;1746
20;auspol2019;ClosedHash_Linear_ScreenName;10000;1067
20;auspol2019;ClosedHash_Linear_ScreenName;20000;2192
20;auspol2019;ClosedHash_Linear_ScreenName;30000;3321
20;auspol2019;ClosedHash_Linear_ScreenName;40000;4462
20;auspol2019;ClosedHash_Linear_ScreenName;50000;5748
20;auspol2019;ClosedHash_Linear_ScreenName;60000;6900
20;auspol2019;ClosedHash_Linear_ScreenName;70000;7975
20;auspol2019;ClosedHash_Linear_ScreenName;80000;9021
20;auspol2019;ClosedHash_Linear_ScreenName;90000;10084
20;auspol2019;ClosedHash_Linear_ScreenName;100000;11209
20;auspol2019;ClosedHash_Linear_ScreenName;110000;12568
20;auspol2019;ClosedHash_Linear_ScreenName;120000;13831
20;auspol2019;ClosedHash_Linear_ScreenName;130000;14992
20;auspol2019;ClosedHash_Linear_ScreenName;130449;15052
20;auspol2019;ClosedHash_Quad_UserID;10000;184
20;auspol2019;ClosedHash_Quad_UserID;20000;349
20;auspol2019;ClosedHash_Quad_UserID;30000;495
20;auspol2019;ClosedHash_Quad_UserID;40000;640
20;auspol2019;ClosedHash_Quad_UserID;50000;782
20;auspol2019;ClosedHash_Quad_UserID;60000;917
20;auspol2019;ClosedHash_Quad_UserID;70000;1031
20;auspol2019;ClosedHash_Quad_UserID;80000;1138
20;auspol2019;ClosedHash_Quad_UserID;90000;1250
20;auspol2019;ClosedHash_Quad_UserID;100000;1358
20;auspol2019;ClosedHash_Quad_UserID;110000;1506
20;auspol2019;ClosedHash_Quad_UserID;120000;1631
20;auspol2019;ClosedHash_Quad_UserID;130000;1752
20;auspol2019;ClosedHash_Quad_UserID;130449;1759
20;auspol2019;ClosedHash_Quad_ScreenName;10000;1337
20;auspol2019;ClosedHash_Quad_ScreenName;20000;2513
20;auspol2019;ClosedHash_Quad_ScreenName;30000;3592
20;auspol2019;ClosedHash_Quad_ScreenName;40000;4650
20;auspol2019;ClosedHash_Quad_ScreenName;50000;5689
20;auspol2019;ClosedHash_Quad_ScreenName;60000;6789
20;auspol2019;ClosedHash_Quad_ScreenName;70000;7914
20;auspol2019;ClosedHash_Quad_ScreenName;80000;8993
20;auspol2019;ClosedHash_Quad_ScreenName;90000;10045
20;auspol2019;ClosedHash_Quad_ScreenName;100000;11097
20;auspol2019;ClosedHash_Quad_ScreenName;110000;12311
20;auspol2019;ClosedHash_Quad_ScreenName;120000;13450
20;auspol2019;ClosedHash_Quad_ScreenName;130000;14533
20;auspol2019;ClosedHash_Quad_ScreenName;130449;14589
20;auspol2019;ClosedHash_Double_UserID;10000;135
20;auspol2019;ClosedHash_Double_UserID;20000;302
20;auspol2019;ClosedHash_Double_UserID;30000;469
20;auspol2019;ClosedHash_Double_UserID;40000;638
20;auspol2019;ClosedHash_Double_UserID;50000;809
20;auspol2019;ClosedHash_Double_UserID;60000;975
20;auspol2019;ClosedHash_Double_UserID;70000;1116
20;auspol2019;ClosedHash_Double_UserID;80000;1247
20;auspol2019;ClosedHash_Double_UserID;90000;1382
20;auspol2019;ClosedHash_Double_UserID;100000;1510
20;auspol2019;ClosedHash_Double_UserID;110000;1726
20;auspol2019;ClosedHash_Double_UserID;120000;1926
20;auspol2019;ClosedHash_Double_UserID;130000;2099
20;auspol2019;ClosedHash_Double_UserID;130449;2112
20;auspol2019;ClosedHash_Double_ScreenName;10000;1055
20;auspol2019;ClosedHash_Double_ScreenName;20000;2181
20;auspol2019;ClosedHash_Double_ScreenName;30000;3359
20;auspol2019;ClosedHash_Double_ScreenName;40000;4531
20;auspol2019;ClosedHash_Double_ScreenName;50000;5692
20;auspol2019;ClosedHash_Double_ScreenName;60000;6844
20;auspol2019;ClosedHash_Double_ScreenName;70000;7927
20;auspol2019;ClosedHash_Double_ScreenName;80000;8967
20;auspol2019;ClosedHash_Double_ScreenName;90000;10027
20;auspol2019;ClosedHash_Double_ScreenName;100000;11044
20;auspol2019;ClosedHash_Double_ScreenName;110000;12268
20;auspol2019;ClosedHash_Double_ScreenName;120000;13432
20;auspol2019;ClosedHash_Double_ScreenName;130000;14539
20;auspol2019;ClosedHash_Double_ScreenName;130449;14599
